575, 806, 755, 5, 7.405025
575, 2881, 2709, 17, 4.605828
575, 571, 540, 3, 5.088470
575, 4655, 4341, 31, 3.386652
575, 1201, 1126, 8, 4.052385
575, 569, 539, 3, 0.916684
575, 7891, 7377, 52, 4.009455
575, 2684, 2511, 18, 3.607484
575, 761, 723, 4, 7.270203
575, 152, 142, 1, 1.491174
575, 2714, 2538, 18, 3.520076
575, 854, 814, 4, 10.391852
575, 361, 341, 2, 2.006518
575, 597, 558, 4, 6.769570
575, 4006, 3763, 25, 4.649787
575, 2802, 2624, 18, 4.208289
575, 191, 180, 1, 6.111231
575, 8881, 8304, 58, 8.283237
575, 2565, 2397, 17, 2.280657
575, 282, 270, 1, 0.776722
575, 739, 700, 4, 7.319633
575, 1200, 1121, 8, 5.712849
575, 6672, 6231, 44, 4.293447
575, 371, 351, 2, 2.419778
575, 590, 553, 4, 1.926411
575, 245, 235, 1, 3.543560
575, 207, 193, 1, 10.178985
575, 354, 336, 2, 4.390824
575, 950, 901, 5, 2.522262
575, 567, 540, 3, 5.669211
575, 6314, 5908, 41, 0.852373
575, 534, 502, 3, 7.320662
575, 2795, 2614, 18, 7.954578
575, 188, 178, 1, 1.850309
575, 11960, 11178, 78, 9.662203
575, 11462, 10696, 76, 6.323311
575, 567, 537, 3, 4.437489
575, 2428, 2266, 16, 4.769562
575, 8152, 7618, 54, 7.231651
575, 1149, 1088, 6, 4.800622
575, 7266, 6786, 48, 4.867597
575, 1120, 1061, 6, 7.009748
575, 14344, 13400, 95, 7.802942
575, 349, 331, 2, 6.747129
575, 3210, 3025, 19, 3.186553
575, 2458, 2329, 13, 7.473638
575, 176, 166, 1, 5.337072
575, 11532, 10801, 75, 7.847688
575, 175, 165, 1, 3.632982
575, 382, 362, 2, 4.739550
575, 685, 655, 3, 3.073358
575, 956, 905, 5, 1.302934
575, 2567, 2406, 16, 8.269486
575, 3345, 3133, 22, 6.000681
575, 914, 854, 6, 2.983986
575, 4083, 3811, 27, 4.686268
575, 2010, 1877, 13, 5.026206
575, 178, 167, 1, 5.834187
575, 1024, 975, 5, 5.123736
575, 5089, 4757, 34, 4.832038
575, 186, 176, 1, 3.059560
575, 763, 722, 4, 3.079195
575, 247, 237, 1, 3.950582
575, 915, 855, 6, 0.827032
575, 355, 334, 2, 5.901220
575, 777, 746, 3, 3.874473
575, 758, 721, 4, 3.549505
575, 3646, 3410, 24, 6.689785
575, 352, 331, 2, 7.388304
575, 748, 717, 3, 1.020754
575, 188, 180, 1, 6.021586
575, 246, 235, 1, 3.861854
575, 1142, 1081, 6, 7.580293
575, 1826, 1705, 12, 7.183891
575, 4310, 4040, 27, 0.468703
575, 1338, 1265, 7, 3.471117
575, 1011, 960, 5, 2.603548
575, 195, 185, 1, 5.492348
575, 6159, 5760, 40, 3.582336
575, 173, 162, 1, 2.156945
575, 1001, 951, 5, 2.416390
575, 151, 141, 1, 2.922575
575, 1236, 1160, 8, 6.493597
575, 1054, 986, 7, 8.532841
575, 606, 566, 4, 6.843228
575, 5770, 5401, 37, 7.776646
575, 4905, 4613, 29, 2.641777
575, 3655, 3419, 24, 8.569921
575, 8252, 7716, 54, 7.557578
575, 3573, 3336, 23, 4.138098
575, 2403, 2244, 16, 1.104156
575, 351, 331, 2, 6.850592
575, 567, 537, 3, 2.867085
575, 1222, 1144, 8, 2.317190
575, 1036, 985, 5, 4.068620
575, 190, 180, 1, 3.142478
575, 244, 233, 1, 4.418551
575, 224, 213, 1, 5.554231
575, 3649, 3411, 24, 4.103891
575, 565, 535, 3, 6.173131
575, 189, 180, 1, 1.122405
575, 186, 178, 1, 8.959851
575, 6251, 5843, 41, 3.445430
575, 206, 191, 1, 4.532391
575, 948, 900, 5, 5.089122
575, 4311, 4037, 28, 3.995101
575, 757, 720, 4, 4.112522
575, 3734, 3486, 24, 3.228966
575, 189, 178, 1, 7.749208
575, 191, 180, 1, 4.372111
575, 6110, 5720, 39, 7.941480
575, 2276, 2128, 15, 7.260180
575, 716, 687, 3, 7.195768
575, 777, 726, 5, 5.415638
575, 2727, 2545, 18, 4.493779
575, 188, 178, 1, 5.253528
575, 190, 180, 1, 4.508674
575, 367, 349, 2, 6.999514
575, 3075, 2869, 20, 0.242502
575, 310, 290, 2, 5.841325
575, 251, 241, 1, 3.874026
575, 186, 177, 1, 2.339893
575, 541, 510, 3, 6.604553
575, 375, 355, 2, 7.530279
575, 189, 180, 1, 2.091121
575, 242, 232, 1, 6.824448
575, 419, 399, 2, 3.395737
575, 958, 909, 5, 3.047747
575, 577, 545, 3, 6.432155
575, 1531, 1431, 10, 9.840687
575, 556, 535, 2, 5.343787
575, 1899, 1801, 10, 3.715656
575, 174, 164, 1, 3.987462
575, 572, 542, 3, 10.125142
575, 2263, 2111, 15, 5.271510
575, 384, 366, 2, 4.161256
575, 2899, 2792, 11, 3.285518
575, 486, 467, 2, 3.192144
575, 583, 563, 2, 5.503109
575, 188, 178, 1, 7.065313
575, 177, 167, 1, 4.205752
575, 493, 472, 2, 3.328535
575, 1888, 1770, 12, 5.892476
575, 4136, 3870, 27, 5.054749
575, 350, 330, 2, 5.673216
575, 737, 697, 4, 5.284408
575, 2972, 2791, 19, 4.081219
575, 2411, 2254, 16, 2.348886
575, 1725, 1615, 11, 7.548747
575, 549, 518, 3, 4.537730
575, 498, 467, 3, 3.036238
575, 1330, 1262, 7, 7.146196
575, 578, 549, 3, 2.490047
575, 551, 520, 3, 4.830040
575, 1055, 987, 7, 5.035587
575, 870, 829, 4, 1.395134
575, 748, 698, 5, 4.695808
575, 1676, 1564, 11, 3.605266
575, 604, 565, 4, 3.361777
575, 1510, 1430, 8, 8.653899
575, 378, 359, 2, 5.450718
575, 386, 366, 2, 3.629535
575, 1053, 1011, 4, 0.263701
575, 750, 715, 4, 4.225275
575, 546, 528, 2, 3.668328
575, 445, 419, 3, 4.085987
575, 1352, 1262, 9, 3.585887
575, 7665, 7192, 47, 3.035279
575, 1126, 1058, 7, 4.119704
575, 846, 802, 4, 8.608844
575, 3492, 3338, 15, 7.364037
575, 215, 205, 1, 3.746453
575, 536, 506, 3, 1.769667
575, 958, 896, 6, 4.433064
575, 152, 142, 1, 4.381217
575, 798, 748, 5, 4.190423
575, 177, 167, 1, 3.954042
575, 177, 167, 1, 5.501592
575, 3616, 3378, 24, 2.856097
575, 7631, 7143, 50, 3.659541
575, 9766, 9147, 64, 6.523266
575, 296, 276, 2, 7.182616
575, 370, 353, 2, 5.397814
575, 1126, 1066, 6, 4.528254
575, 306, 286, 2, 7.317540
575, 182, 172, 1, 4.777233
575, 1227, 1147, 8, 4.890207
575, 1219, 1166, 5, 4.752449
575, 3349, 3133, 22, 2.834318
575, 178, 168, 1, 8.270340
575, 3161, 2952, 21, 5.646627
575, 562, 532, 3, 3.889486
575, 1128, 1068, 6, 7.353928
575, 157, 147, 1, 3.448274
575, 249, 238, 1, 3.324739
575, 764, 724, 4, 5.582595
575, 191, 181, 1, 2.952309
575, 756, 716, 4, 4.771045
575, 1323, 1258, 7, 5.976505
575, 364, 342, 2, 6.085998
575, 694, 654, 4, 5.611678
575, 1137, 1080, 6, 2.158011
575, 2025, 1894, 13, 4.744239
575, 6573, 6137, 43, 4.062829
575, 759, 711, 5, 0.455343
575, 4083, 3831, 25, 4.253122
575, 4428, 4141, 29, 5.269982
575, 373, 354, 2, 7.567873
575, 1012, 961, 5, 2.782715
575, 5050, 4722, 33, 8.202141
575, 858, 815, 4, 3.866613
575, 951, 903, 5, 6.200775
575, 1557, 1493, 6, 7.211245
575, 3030, 2826, 20, 4.803859
575, 768, 727, 4, 2.301553
575, 2184, 2074, 11, 4.598962
575, 2155, 2018, 14, 5.641479
575, 1147, 1088, 6, 7.533628
575, 187, 177, 1, 2.205051
575, 188, 178, 1, 3.614777
575, 178, 168, 1, 7.229273
575, 2564, 2459, 10, 2.833599
575, 149, 139, 1, 3.106048
575, 746, 697, 5, 3.177165
575, 3598, 3361, 24, 8.223566
575, 3528, 3325, 21, 8.211212
575, 1140, 1078, 6, 7.135909
575, 568, 538, 3, 5.785172
575, 765, 713, 5, 5.439202
575, 179, 169, 1, 5.010485
575, 3490, 3259, 23, 4.403708
575, 381, 359, 2, 5.772553
575, 1698, 1609, 9, 3.552321
575, 451, 421, 3, 4.740534
575, 5204, 4870, 34, 4.223668
575, 11797, 11035, 77, 3.321995
575, 916, 861, 6, 4.105804
575, 281, 270, 1, 6.370411
575, 760, 719, 4, 3.489802
575, 2889, 2705, 18, 4.541078
575, 2527, 2366, 16, 5.400684
575, 247, 237, 1, 2.987540
575, 1139, 1078, 6, 6.297682
575, 1056, 987, 7, 5.080801
575, 1035, 985, 5, 3.931387
575, 7031, 6573, 46, 4.811472
575, 463, 443, 2, 5.269321
575, 620, 590, 3, 3.120614
575, 2102, 1972, 13, 6.359977
575, 150, 141, 1, 7.879553
575, 573, 543, 3, 3.953906
575, 458, 428, 3, 9.041376
575, 1388, 1340, 4, 4.056967
575, 187, 177, 1, 4.310830
575, 743, 692, 5, 3.879455
575, 752, 713, 4, 7.766138
575, 368, 351, 2, 5.615972
575, 373, 355, 2, 3.116594
575, 1949, 1825, 13, 5.683734
575, 2554, 2389, 17, 8.153285
575, 600, 562, 4, 2.534138
575, 773, 724, 5, 5.653132
575, 1371, 1285, 9, 4.687330
575, 242, 233, 1, 4.986409
575, 2564, 2394, 17, 2.397503
575, 246, 236, 1, 6.374863
575, 2241, 2130, 10, 7.255805
575, 1043, 972, 7, 7.961100
575, 7416, 6931, 49, 6.416834
575, 1940, 1817, 12, 1.731093
575, 383, 362, 2, 7.182926
575, 6889, 6464, 43, 3.687954
575, 521, 490, 3, 5.317257
575, 373, 353, 2, 4.108669
575, 4938, 4615, 32, 5.713445
575, 178, 169, 1, 4.705283
575, 2445, 2281, 16, 10.163004
575, 1823, 1704, 12, 7.153727
575, 419, 401, 2, 5.536245
575, 188, 178, 1, 6.379868
575, 195, 185, 1, 6.231812
575, 2461, 2368, 9, 9.844417
575, 174, 164, 1, 4.907371
575, 744, 702, 4, 6.607931
575, 1538, 1436, 10, -0.809709
575, 1564, 1473, 9, 5.006163
575, 247, 235, 1, 6.917076
575, 2812, 2635, 18, 4.499154
575, 3643, 3407, 24, 6.952089
575, 2248, 2099, 15, 3.099132
575, 569, 539, 3, 5.247076
575, 1833, 1713, 12, 1.231176
575, 5016, 4692, 33, 2.736336
575, 5441, 5089, 36, 5.330655
575, 611, 573, 3, 7.794924
575, 276, 265, 1, 6.297061
575, 7204, 6731, 47, 2.530604
575, 300, 280, 2, 7.613743
575, 1694, 1604, 9, 3.366190
575, 3043, 2846, 20, 5.971930
575, 1666, 1557, 11, 2.864067
575, 196, 186, 1, 5.722321
575, 852, 821, 3, 4.158132
575, 4606, 4300, 30, 2.889013
575, 188, 179, 1, 4.490336
575, 3872, 3637, 24, 4.060138
575, 189, 179, 1, 6.891631
575, 381, 361, 2, 4.250244
575, 1281, 1204, 8, 3.656170
575, 190, 180, 1, 6.936089
575, 3180, 2969, 21, 8.835790
575, 888, 836, 5, 6.836733
575, 1354, 1279, 7, 7.857770
575, 1513, 1413, 10, 6.626850
575, 949, 908, 4, 6.491107
575, 891, 839, 5, 1.073313
575, 2119, 1986, 14, 2.876144
575, 355, 334, 2, 4.608220
575, 240, 231, 1, 9.170290
575, 274, 263, 1, 5.228654
575, 631, 601, 3, 3.183920
575, 1227, 1170, 6, 5.912202
575, 4451, 4159, 29, 6.101824
575, 242, 231, 1, 8.651604
575, 354, 334, 2, 5.807671
575, 3168, 2975, 19, 6.152676
575, 2791, 2613, 18, 2.525284
575, 1620, 1549, 7, 4.340111
575, 12379, 11581, 81, 0.408812
575, 2145, 2004, 14, 2.911879
575, 5220, 4886, 33, 5.879467
575, 753, 714, 4, 7.506468
575, 447, 416, 3, 4.419831
575, 1687, 1605, 8, 2.566480
575, 354, 334, 2, 6.154105
575, 190, 180, 1, 6.418530
575, 1218, 1137, 8, 1.781863
575, 240, 230, 1, 6.695943
575, 239, 230, 1, 4.872516
575, 3500, 3273, 23, 5.438129
575, 3169, 2960, 21, 4.386685
575, 567, 538, 3, 6.404859
575, 951, 905, 5, 5.431597
575, 4696, 4386, 31, 5.088792
575, 1038, 969, 7, 8.258467
575, 1784, 1700, 8, 4.592740
575, 2316, 2169, 15, 5.262951
575, 187, 178, 1, 5.013388
575, 3172, 2960, 21, 1.136137
575, 537, 507, 3, 1.078607
575, 1131, 1071, 6, 5.688286
575, 274, 263, 1, 1.672531
575, 174, 164, 1, 0.594545
575, 7983, 7485, 52, 3.380220
575, 1662, 1555, 11, 7.703881
575, 1357, 1266, 9, 5.957083
